IdPeriod,MatchDate,MatchTime,Time,Match,Player1name,Player1team,Player2name,Player2team,EventName,BodyPart,Behaviour,DuelType,DuelBrutality,DuelInitiative,DuelWinner,LocationX,LocationY,LocationZ,TargetX,TargetY,TargetZ,HitsPost,Blocked,PhaseType,PhaseStartTime,PhaseEndTime,PhaseSubType,StartOfPlay,BreakThroughBall,AssistType,BallCurve,TechnicalCharacteristics,FoulReason,GKHeightOfIntervention,DuelOutcome,ScoreHomeTeam,ScoreAwayTeam,RedCardsHomeTeam,RedCardsAwayTeam,AttackingDirection
1,2015/08/17,20:00:00.000000,0,Liverpool v Bournemouth,,,,,HalfTime Start,,,,,,,,,,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,0.1,Liverpool v Bournemouth,Benteke Christian,Liverpool,,,Pass,Right foot,,,,,,29,-175,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,0.5,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Reception,Right foot,,,,,,37,103,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,1.2,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,150,204,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,2.3,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,498,614,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,3.2,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Pass,Right foot,,,,,,614,938,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,5.5,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,-133,3184,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,8.4,Liverpool v Bournemouth,Cook Steve,Bournemouth,Lallana Adam,Liverpool,Clearance uncontrolled,Header,Jumping,Air 50 / 50,N,,Cook Steve,2840,1821,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,9.7,Liverpool v Bournemouth,Milner James,Liverpool,,,Reception,Chest,,,,,,1825,1940,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,10.9,Liverpool v Bournemouth,Milner James,Liverpool,,,Pass,Right foot,,,,,,2257,2446,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,11.4,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Pass,Right foot,,,,,,2111,2893,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,11.7,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Block,Right foot,,,,,,1828,2511,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,14.9,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Clearance,Right foot,,,,,,4591,1878,0,,,,False,,OpenPlay,0.1,15.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,15.9,Liverpool v Bournemouth,,,,,Out for throw-in,,,,,,,4400,3500,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,24.2,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Hands (dropped),,,,,,3554,3410,0,,,,False,,OpenPlay,24.2,74,,Throw in,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,25.5,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Reception,Right foot,,,,,,3145,2490,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,26.3,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,2935,2073,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,27.4,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Clearance,Right foot,,,,,,2941,1825,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,29.7,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Pass,Right foot,,,,,,-218,693,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,31.6,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Reception,Right foot,,,,,,145,-843,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,32.9,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Pass,Right foot,,,,,,496,-1584,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,34.3,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Reception,Right foot,,,,,,955,-2939,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,36,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Pass,Right foot,,,,,,475,-2624,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,38.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1380,664,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,40.1,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-892,1119,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,41.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-674,1448,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,42.5,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Reception,Right foot,,,,,,-151,2967,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,43.7,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,0,3022,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,45,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1295,1809,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,46.1,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-1274,1757,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,46.9,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,-507,750,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,48.3,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1563,1679,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,49.1,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-1591,1665,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,50.1,Liverpool v Bournemouth,Milner James,Liverpool,,,Reception,Right foot,,,,,,-859,2572,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,50.5,Liverpool v Bournemouth,Milner James,Liverpool,,,Running with ball,Right foot,,,,,,-677,2564,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,52,Liverpool v Bournemouth,Milner James,Liverpool,,,Running with ball,Right foot,,,,,,190,2740,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,53.5,Liverpool v Bournemouth,Milner James,Liverpool,,,Running with ball,Right foot,,,,,,1002,2875,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,55.1,Liverpool v Bournemouth,Milner James,Liverpool,,,Pass,Right foot,,,,,,1312,2893,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,56.6,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Pass,Right foot,,,,,,3464,1316,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,57.3,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Reception,Right foot,,,,,,2664,1305,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,58,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Running with ball,Right foot,,,,,,2762,1143,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,58.3,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Running with ball,Right foot,,,,,,2750,912,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,59.3,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Running with ball,Right foot,,,,,,2454,382,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,61,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Pass,Right foot,,,,,,1952,-680,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,63.7,Liverpool v Bournemouth,Ritchie Matthew,Bournemouth,,,Reception,Right foot,,,,,,147,-2451,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,64.4,Liverpool v Bournemouth,Ritchie Matthew,Bournemouth,,,Running with ball,Right foot,,,,,,-206,-2713,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,65.2,Liverpool v Bournemouth,Ritchie Matthew,Bournemouth,,,Pass,Right foot,,,,,,-182,-2812,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,66.6,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Reception,Right foot,,,,,,1237,-2537,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,68.2,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Running with ball,Right foot,,,,,,1259,-2730,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,70,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Pass,Right foot,,,,,,1071,-3096,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,72.3,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Clearance,Header,Jumping,,,,,-2309,-2203,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,72.7,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Block,Right foot,,,,,,-2388,-2298,0,,,,False,,OpenPlay,24.2,74,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,74,Liverpool v Bournemouth,,,,,Out for throw-in,,,,,,,-2800,-3500,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,85.2,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Pass,Hands (dropped),,,,,,-2781,-3410,0,,,,False,,OpenPlay,85.2,89.4,,Throw in,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,86.7,Liverpool v Bournemouth,Benteke Christian,Liverpool,Francis Simon,Bournemouth,Pass,Header,Jumping,Air 50 / 50,N,,Francis Simon,-1066,-2976,0,,,,False,,OpenPlay,85.2,89.4,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,88,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Pass,Right foot,,,,,,-1237,-3293,0,,,,False,,OpenPlay,85.2,89.4,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,89.1,Liverpool v Bournemouth,Benteke Christian,Liverpool,Francis Simon,Bournemouth,Reception,Right foot,,One v One,N,Benteke Christian,,-1135,-3268,0,,,,False,,OpenPlay,85.2,89.4,,,False,,,,,,Attempt loss possession,0,0,0,0,1
1,2015/08/17,20:00:00.000000,89.4,Liverpool v Bournemouth,,,,,Out for throw-in,,,,,,,-600,-3600,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,100.7,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Pass,Hands (dropped),,,,,,-916,-3410,0,,,,False,,OpenPlay,100.7,110.9,,Throw in,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,103.6,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Pass,Right foot,,,,,,-143,-712,0,,,,False,,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,104.8,Liverpool v Bournemouth,Gradel Max-Alain,Bournemouth,,,Pass,Right foot,,,,,,-1300,821,0,,,,False,,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,105,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Block,Right foot,,,,,,-1245,861,0,,,,False,,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,105.6,Liverpool v Bournemouth,Daniels Charlie,Bournemouth,,,Reception,Right foot,,,,,,-1037,1694,0,,,,False,,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,108.6,Liverpool v Bournemouth,Daniels Charlie,Bournemouth,,,Cross,Right foot,,,,,,-3369,2097,0,,,,False,False,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,109.2,Liverpool v Bournemouth,Skrtel Martin,Liverpool,Wilson Callum,Bournemouth,Neutral clearance,Right foot,,Ground 50 / 50,N,,Skrtel Martin,-3965,814,0,,,,False,,OpenPlay,100.7,110.9,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,110.9,Liverpool v Bournemouth,,,,,Out for corner,,,,,,,-5050,1600,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,138.8,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Pass,Right foot,,,,,,-5025,3375,0,,,,False,,SetPlay,138.8,149.3,,Corner,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,140.2,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Reception,Right foot,,,,,,-2997,1403,0,,,,False,,SetPlay,138.8,149.3,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,141.1,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Pass,Right foot,,,,,,-2842,1356,0,,,,False,,SetPlay,138.8,149.3,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,142.5,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Reception,Right foot,,,,,,-1805,-777,0,,,,False,,SetPlay,138.8,149.3,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,143.6,Liverpool v Bournemouth,Francis Simon,Bournemouth,,,Pass,Right foot,,,,,,-1874,-985,0,,,,False,,SetPlay,138.8,149.3,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,145.3,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Neutral clearance,Header,Jumping,,,,,-4364,560,0,,,,False,,OpenPlay,138.8,149.4,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,149.3,Liverpool v Bournemouth,Benteke Christian,Liverpool,,,Clearance,Right foot,,,,,,-1670,938,0,,,,False,,OpenPlay,138.8,149.4,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,149.4,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,Clyne Nathaniel,Liverpool,Foul - Direct free-kick,,,,,,,-3883,2930,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,166.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-3146,2934,0,,,,False,,OpenPlay,166.4,183.2,,Direct free-kick,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,167.4,Liverpool v Bournemouth,Milner James,Liverpool,,,Pass,Right foot,,,,,,-1855,2997,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,169.3,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-3248,2800,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,171.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-2810,2874,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,174,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-2007,2656,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,176,Liverpool v Bournemouth,Benteke Christian,Liverpool,,,Pass,Header,Jumping,,,,,1186,2088,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,177.2,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Reception,Chest,Jumping,,,,,2041,1579,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,178.2,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Running with ball,Right foot,,,,,,2409,1600,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,178.9,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Running with ball,Right foot,,,,,,2727,1505,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,179.1,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Pass,Right foot,,,,,,2727,1505,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,180.2,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Reception,Right foot,,,,,,3219,467,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,181,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Pass,Right foot,,,,,,3448,506,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,182.8,Liverpool v Bournemouth,Daniels Charlie,Bournemouth,Benteke Christian,Liverpool,Neutral clearance,Right foot,,Ground 50 / 50,N,,Daniels Charlie,4775,1258,0,,,,False,,OpenPlay,166.4,183.2,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,183.2,Liverpool v Bournemouth,,,,,Out for corner,,,,,,,5050,1600,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,207,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Cross,Right foot,,,,,,5025,3375,0,,,,False,False,SetPlay,207,212.1,,Corner,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,208.8,Liverpool v Bournemouth,Cook Steve,Bournemouth,Benteke Christian,Liverpool,Neutral clearance,Header,Jumping,Air 50 / 50,N,,Cook Steve,4159,-196,0,,,,False,,OpenPlay,207,212.1,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,209.8,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Chest,,,,,,3601,-1442,0,,,,False,,SetPlay,207,212.1,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,211.2,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Shot not on target,Right foot,,,,,,3079,-1092,0,5050,445,360,False,False,SetPlay,207,212.1,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,212.1,Liverpool v Bournemouth,,,,,Out for goal kick,,,,,,,5050,300,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
1,2015/08/17,20:00:00.000000,231.6,Liverpool v Bournemouth,Boruc Artur,Bournemouth,,,Pass,Right foot,,,,,,4623,-40,0,,,,False,,OpenPlay,231.6,258.5,,Goal kick,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,233.6,Liverpool v Bournemouth,Elphick Tommy,Bournemouth,,,Reception,Right foot,,,,,,3838,-2429,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,235.5,Liverpool v Bournemouth,Elphick Tommy,Bournemouth,,,Running with ball,Right foot,,,,,,3595,-2370,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,237.2,Liverpool v Bournemouth,Elphick Tommy,Bournemouth,,,Pass,Right foot,,,,,,3320,-2354,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,240.3,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Reception,Chest,Jumping,,,,,-1603,-2194,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,241.8,Liverpool v Bournemouth,King Joshua,Bournemouth,Henderson Jordan,Liverpool,Running with ball,Right foot,,Tackle,N,Henderson Jordan,King Joshua,-1245,-2454,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,242,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Running with ball,Right foot,,,,,,-2339,-2802,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,242.5,Liverpool v Bournemouth,Henderson Jordan,Liverpool,King Joshua,Bournemouth,Reception,Right foot,,Tackle,N,Henderson Jordan,King Joshua,-1245,-2454,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,243,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Running with ball,Right foot,,,,,,-928,-2769,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,243.5,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Running with ball,Right foot,,,,,,-455,-3053,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,244.5,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Running with ball,Right foot,,,,,,-7,-3205,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,245.5,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,214,-3258,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,247.4,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Reception,Right foot,,,,,,1393,-2564,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,248.8,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,935,-2767,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,248.9,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Block,Right foot,,,,,,1025,-3099,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,252.9,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Reception,Right foot,,,,,,-2904,-2773,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,253.8,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Running with ball,Right foot,,,,,,-3522,-2421,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,254.7,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Running with ball,Right foot,,,,,,-4074,-1843,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,255.4,Liverpool v Bournemouth,Wilson Callum,Bournemouth,Lovren Dejan,Liverpool,Running with ball,Right foot,,One v One,N,Wilson Callum,Wilson Callum,-4296,-1725,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,Successful,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,256.4,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Running with ball,Right foot,,,,,,-4672,-1487,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,257.7,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Running with ball,Right foot,,,,,,-4857,-1224,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,258,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Pass,Right foot,,,,,,-4957,-943,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,-1
1,2015/08/17,20:00:00.000000,258.2,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Block,Right foot,,,,,,-4977,-938,0,,,,False,,OpenPlay,231.6,258.5,,,False,,,,,,,0,0,0,0,1
1,2015/08/17,20:00:00.000000,258.5,Liverpool v Bournemouth,,,,,Out for corner,,,,,,,-5050,-1000,0,,,,False,,,,,,,False,,,,,,,0,0,0,0,
