IdPeriod,MatchDate,MatchTime,Time,Match,Player1name,Player1team,LocationX,LocationY,AttackingDirection
2,2015/08/17,20:00:00.000000,2131.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,550,1
2,2015/08/17,20:00:00.000000,2131.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,540,1
2,2015/08/17,20:00:00.000000,2131.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,540,1
2,2015/08/17,20:00:00.000000,2131.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,540,1
2,2015/08/17,20:00:00.000000,2131.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,540,1
2,2015/08/17,20:00:00.000000,2131.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2131.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2131.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2131.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2132,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2132.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,540,1
2,2015/08/17,20:00:00.000000,2132.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,520,540,1
2,2015/08/17,20:00:00.000000,2132.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,520,540,1
2,2015/08/17,20:00:00.000000,2132.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,520,540,1
2,2015/08/17,20:00:00.000000,2132.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,510,540,1
2,2015/08/17,20:00:00.000000,2132.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,510,540,1
2,2015/08/17,20:00:00.000000,2132.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,510,540,1
2,2015/08/17,20:00:00.000000,2132.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,510,540,1
2,2015/08/17,20:00:00.000000,2132.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2133.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,540,1
2,2015/08/17,20:00:00.000000,2134,Liverpool v Bournemouth,Smith Adam,Bournemouth,490,540,1
2,2015/08/17,20:00:00.000000,2134.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,490,540,1
2,2015/08/17,20:00:00.000000,2134.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,490,540,1
2,2015/08/17,20:00:00.000000,2134.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,480,550,1
2,2015/08/17,20:00:00.000000,2134.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,480,550,1
2,2015/08/17,20:00:00.000000,2134.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,470,550,1
2,2015/08/17,20:00:00.000000,2134.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,470,560,1
2,2015/08/17,20:00:00.000000,2134.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,460,560,1
2,2015/08/17,20:00:00.000000,2134.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,460,560,1
2,2015/08/17,20:00:00.000000,2134.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,560,1
2,2015/08/17,20:00:00.000000,2135,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,570,1
2,2015/08/17,20:00:00.000000,2135.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,570,1
2,2015/08/17,20:00:00.000000,2135.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,570,1
2,2015/08/17,20:00:00.000000,2135.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,570,1
2,2015/08/17,20:00:00.000000,2135.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,450,570,1
2,2015/08/17,20:00:00.000000,2135.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,460,570,1
2,2015/08/17,20:00:00.000000,2135.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,460,570,1
2,2015/08/17,20:00:00.000000,2135.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,470,570,1
2,2015/08/17,20:00:00.000000,2135.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,480,580,1
2,2015/08/17,20:00:00.000000,2135.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,490,580,1
2,2015/08/17,20:00:00.000000,2136,Liverpool v Bournemouth,Smith Adam,Bournemouth,500,580,1
2,2015/08/17,20:00:00.000000,2136.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,510,590,1
2,2015/08/17,20:00:00.000000,2136.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,520,590,1
2,2015/08/17,20:00:00.000000,2136.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,530,590,1
2,2015/08/17,20:00:00.000000,2136.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,600,1
2,2015/08/17,20:00:00.000000,2136.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,540,600,1
2,2015/08/17,20:00:00.000000,2136.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,550,610,1
2,2015/08/17,20:00:00.000000,2136.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,560,610,1
2,2015/08/17,20:00:00.000000,2136.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,560,620,1
2,2015/08/17,20:00:00.000000,2136.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,570,620,1
2,2015/08/17,20:00:00.000000,2137,Liverpool v Bournemouth,Smith Adam,Bournemouth,580,630,1
2,2015/08/17,20:00:00.000000,2137.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,580,630,1
2,2015/08/17,20:00:00.000000,2137.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,590,640,1
2,2015/08/17,20:00:00.000000,2137.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,600,640,1
2,2015/08/17,20:00:00.000000,2137.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,600,650,1
2,2015/08/17,20:00:00.000000,2137.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,610,650,1
